incident_id,source,source_record_id,narrative,original_label,revised_label,reference_annotator_confidence,exact_evidence_excerpt,correction_reason,annotation_review_status,label_provenance,annotation_version,reviewer_id,reviewer_name,submitted_at,activity,source_native_outcome
OSHA-SIR-2015118834,OSHA_SIR,2015118834,"On or about November 22, 2015, an employee was seriously injured and hospitalized with a crushed pelvis and a lower left arm amputation, after being ejected from a front end loader that went over an embankment at the facility.",NON_SIF_POTENTIAL,SIF_POTENTIAL,0.70,"On or about November 22, 2015, an employee was seriously injured and hospitalized with a crushed pelvis and a lower left arm amputation, after being ejected from a front end loader that went over an embankment at the facility.",Narrative explicitly supports a credible SIF mechanism: moving vehicle equipment.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 16:48:21.194246+00,"Fall or jump from vehicle in normal operation, nonroadway",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015118874,OSHA_SIR,2015118874,"An employee was welding two sections of pipe on top of a skid platform. The skid platform (2 feet high) collapsed, and the pipe rolled onto the employee's lower leg, fracturing the right ankle. The employee was hospitalized overnight.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was welding two sections of pipe on top of a skid platform. The skid platform (2 feet high) collapsed, and the pipe rolled onto the employee's lower leg, fracturing the right ankle. The employee was hospitalized overnight.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-08 20:07:15.574142+00,Struck by object or equipment rolling freely,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015118993,OSHA_SIR,2015118993,The wind caught a containment pan the employee was handling and the employee suffered a hernia when he tried to hold onto it.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.90,The wind caught a containment pan the employee was handling and the employee suffered a hernia when he tried to hold onto it.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 13:42:03.894123+00,"Overexertion and bodily reaction and exertion, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015129168,OSHA_SIR,2015129168,"An employee was checking a collection box and lost his balance as he stood up. As he attempted to jump the front of the collection box ditch, the impact of the landing fractured his lower left leg.",UNCERTAIN,UNCERTAIN,0.70,"An employee was checking a collection box and lost his balance as he stood up. As he attempted to jump the front of the collection box ditch, the impact of the landing fractured his lower left leg.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 18:15:56.6272+00,"Fall, slip, trip, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2015129170,OSHA_SIR,2015129170,"An employee was disconnecting a piece of flow iron from a pump. He was supporting the piece of pipe with his left hand and hitting it with his right hand when it suddenly disconnected. Due to the weight of the pipe, it dropped about 1 foot, catching his left ring finger between the iron and rear bumper of the pump and amputating the fingertip. He required surgery.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was disconnecting a piece of flow iron from a pump. He was supporting the piece of pipe with his left hand and hitting it with his right hand when it suddenly disconnected. Due to the weight of the pipe, it dropped about 1 foot, catching his left ring finger between the iron and rear bumper of the pump and amputating the fingertip. He required surgery.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-06 22:41:48.653409+00,Struck by object falling from vehicle or machinery-other than vehicle part,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2015129881,OSHA_SIR,2015129881,An employee was working on a derrick about 10 feet off the ground and was being lifted to disconnect the elevator. A wire rope under tension snapped back striking the employee and throwing him in the air and then back down. The employee was wearing a safety harness and he only fell the length of his lanyard or about 4 feet. The employee injured his back and was hospitalized.,NON_SIF_POTENTIAL,SIF_POTENTIAL,0.70,A wire rope under tension snapped back striking the employee and throwing him in the air and then back down.,Narrative explicitly supports a credible SIF mechanism: stored energy pressure.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 16:37:20.908487+00,Fall or jump curtailed by personal fall arrest system ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016010021,OSHA_SIR,2016010021,An employee suffered a chemical exposure to his face and was hospitalized.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.70,An employee suffered a chemical exposure to his face and was hospitalized.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 14:57:43.569644+00,"Exposure to harmful substance through skin, eyes, or other exposed tissue, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016010251,OSHA_SIR,2016010251,"An employee was performing gouging operations on the internal surfaces of a vessel when a flash fire occurred. The employee received burns to the upper chest, arms, and legs (approximately 44% of body) and was hospitalized for treatment of burns and smoke inhalation.",UNCERTAIN,SIF_POTENTIAL,0.70,An employee was performing gouging operations on the internal surfaces of a vessel when a flash fire occurred.,Narrative explicitly supports a credible SIF mechanism: fire explosion.,corrected_supported_secondary_review,teammate_manual_plus_ai_assisted_secondary_review,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-05 19:13:28.654565+00,"Fire, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016010669,OSHA_SIR,2016010669,"A Delaware City Refining Company employee was walking to his work location on 1/23/16, at approximately 1:00 AM during an intense snow event. As he was walking, he stopped on the side of the road to allow a snow-plowing pickup truck to pass and then crossed the street. The pickup truck reversed and its back bumper contacted the employee from behind, fracturing his femur. He was hospitalized.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"A Delaware City Refining Company employee was walking to his work location on 1/23/16, at approximately 1:00 AM during an intense snow event. As he was walking, he stopped on the side of the road to allow a snow-plowing pickup truck to pass and then crossed the street. The pickup truck reversed and its back bumper contacted the employee from behind, fracturing his femur. He was hospitalized.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 14:02:42.71245+00,Pedestrian struck by vehicle backing up in roadway,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016010758,OSHA_SIR,2016010758,"While a backhoe was pulling dirt into a hole, it caught the wire on a nearby barbed wired fence. The backhoe pulled the wire out, causing it to strike and break the leg of a nearby employee.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"While a backhoe was pulling dirt into a hole, it caught the wire on a nearby barbed wired fence. The backhoe pulled the wire out, causing it to strike and break the leg of a nearby employee.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,36cd44a8-250b-4b5d-8b7e-90dd4331ac89,Shravan Patne,2026-09-08 20:13:30.754451+00,"Struck by object or equipment, n.e.c.",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016010940,OSHA_SIR,2016010940,"An employee was getting ready to reposition portable source lights using a material lift cart. He picked up the front of the lift. As he twisted around, he turned/rolled his ankle and it gave out. He suffered torn ankle ligaments.",NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.90,"An employee was getting ready to reposition portable source lights using a material lift cart. He picked up the front of the lift. As he twisted around, he turned/rolled his ankle and it gave out. He suffered torn ankle ligaments.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 15:06:26.482274+00,"Bending, crawling, reaching, twisting-single episode",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016020995,OSHA_SIR,2016020995,An employee's left ring finger was partially amputated after being struck by a sledge hammer while the employee was repairing a 34-inch pipeline.,NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.70,An employee's left ring finger was partially amputated after being struck by a sledge hammer while the employee was repairing a 34-inch pipeline.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-04 09:22:39.114646+00,"Injured by handheld object or equipment, unspecified",Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2016021145,OSHA_SIR,2016021145,"An employee was helping the driver of a winch truck back up and hook up to a tank. When the driver was close enough to the tank to hook up, the employee told him to stop and set the brakes. The driver did stop and set the brakes, but the truck was still in gear and jerked backwards when his foot came off of the clutch. The employee had moved between the truck and the tank to connect the winch line and was struck causing a fracture of the right femur.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was helping the driver of a winch truck back up and hook up to a tank. When the driver was close enough to the tank to hook up, the employee told him to stop and set the brakes. The driver did stop and set the brakes, but the truck was still in gear and jerked backwards when his foot came off of the clutch. The employee had moved between the truck and the tank to connect the winch line and was struck causing a fracture of the right femur.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 15:22:26.886646+00,Caught between rolling powered vehicle and other object,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016021347,OSHA_SIR,2016021347,An employee was hospitalized due to an explosion at the tank battery.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee was hospitalized due to an explosion at the tank battery.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fd7f23a1-5e0e-49bf-ae5a-55f7df99ba8a,Aarya Gupte,2026-09-04 08:58:13.827214+00,"Explosion, unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2016021394,OSHA_SIR,2016021394,An employee was struck by a forklift when he was trying to warn the driver that a box was about to fall off the forklift. The forklift ran over the employee's right ankle resulting in the amputation of the foot.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee was struck by a forklift when he was trying to warn the driver that a box was about to fall off the forklift. The forklift ran over the employee's right ankle resulting in the amputation of the foot.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,7dfac61e-b374-4d21-a7a1-574864a7a436,Manasvi,2026-09-06 13:50:09.989847+00,Pedestrian struck by forward-moving vehicle in nonroadway area,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
